Source,Target,Weight,Study,host,Realm,Kingdom,Phylum,Class,Order,Family,VC,host_study
deboutte_phage_52,total_phage_799,6.30984967519228,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_103,total_phage_799,44.1237311175124,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_98_0,NA_bonilla-rosso
rosso_phage_104,total_phage_799,6.69238303245667,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_101_0,NA_bonilla-rosso
rosso_phage_105,total_phage_799,15.7548009917801,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_102_0,NA_bonilla-rosso
rosso_phage_106,total_phage_799,22.8145255051485,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_102_0,NA_bonilla-rosso
rosso_phage_157,total_phage_799,7.25360069843444,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_111,total_phage_799,22.7858321319568,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_247,total_phage_799,50.7547056437614,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_414,total_phage_799,27.0779465352614,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_479,total_phage_799,16.8386393724943,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,NA_sbardellati
total_phage_524,total_phage_799,13.849985912994,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_525,total_phage_799,1.31006502586868,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_639,total_phage_799,2.85322953042019,sbardellati,Bombilactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,Bombilactobacillus_sbardellati
total_phage_666,total_phage_799,3.17126215888882,sbardellati,Bombilactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,Bombilactobacillus_sbardellati
total_phage_734,total_phage_799,42.2497030759691,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_735,total_phage_799,32.183156942288,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_142,total_phage_799,3.05990643694153,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,NA_sbardellati
virome_phage_144,total_phage_799,5.37488795612088,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2298,total_phage_799,26.211035140674,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2304,total_phage_799,4.46225845802876,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_60_0,NA_sbardellati
virome_phage_2310,total_phage_799,27.9671107710405,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_2327,total_phage_799,2.9060104494643,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2335,total_phage_799,15.8001624243757,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_778,total_phage_799,2.35740622336001,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_785,total_phage_799,24.4027947704838,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_815,total_phage_799,28.6615817595678,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_828,total_phage_799,11.2447452424958,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_839,total_phage_799,16.5090395144787,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_91,total_phage_799,100.254854562531,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Lactobacillus_sbardellati
busby_phage_168,total_phage_8,1.48508800919483,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_177,total_phage_8,2.24884552035376,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_306,total_phage_8,11.251036294434,busby,NA,NA,NA,NA,NA,NA,NA,VC_79_0,NA_busby
busby_phage_320,total_phage_8,3.75148684360278,busby,NA,NA,NA,NA,NA,NA,NA,VC_124_0,NA_busby
busby_phage_361,total_phage_8,13.4701323330676,busby,NA,NA,NA,NA,NA,NA,NA,VC_79_0,NA_busby
busby_phage_467,total_phage_8,1.04560921993681,busby,NA,NA,NA,NA,NA,NA,NA,VC_56_0,NA_busby
deboutte_phage_158,total_phage_8,2.1860293969336,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_193,total_phage_8,62.2862717301437,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_68_0,NA_deboutte
deboutte_phage_77,total_phage_8,3.33381739190614,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_167,total_phage_8,11.8709938493486,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_79_0,NA_bonilla-rosso
rosso_phage_31,total_phage_8,4.37649961817682,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_109_0,NA_bonilla-rosso
total_phage_172,total_phage_8,3.48154374656173,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
total_phage_370,total_phage_8,6.40838860176326,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_5,total_phage_8,12.4848277568146,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_79_0,NA_sbardellati
total_phage_600,total_phage_8,4.92579917297012,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_67_0,NA_sbardellati
total_phage_696,total_phage_8,1.02191782951317,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_67_0,NA_sbardellati
total_phage_934,total_phage_8,3.42411021847014,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_109_0,Gilliamella_sbardellati
virome_phage_2325,total_phage_8,7.75468141041643,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_124_0,NA_sbardellati
virome_phage_2346,total_phage_8,6.22999482147009,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_124_0,NA_sbardellati
virome_phage_2913,total_phage_8,5.46955716885775,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_116_0,NA_sbardellati
busby_phage_13,total_phage_800,7.86483803664065,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_151,total_phage_800,8.2553141647104,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_186,total_phage_800,3.3792464819006,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_197,total_phage_800,13.2225107178268,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_218,total_phage_800,2.38868317722935,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_255,total_phage_800,4.88278553322598,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_256,total_phage_800,22.3774010988473,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_257,total_phage_800,5.18716282628043,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_304,total_phage_800,3.1005260964453,busby,NA,NA,NA,NA,NA,NA,NA,VC_96_0,NA_busby
busby_phage_312,total_phage_800,1.8543047714984,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_347,total_phage_800,3.35673369187162,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_445,total_phage_800,2.76603270647285,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_456,total_phage_800,4.17664272709434,busby,NA,NA,NA,NA,NA,NA,NA,VC_58_0,NA_busby
busby_phage_457,total_phage_800,8.56243341777692,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_458,total_phage_800,5.95993152383111,busby,NA,NA,NA,NA,NA,NA,NA,VC_96_0,NA_busby
busby_phage_459,total_phage_800,9.99716246857388,busby,NA,NA,NA,NA,NA,NA,NA,VC_96_0,NA_busby
busby_phage_461,total_phage_800,22.8456148961765,busby,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_busby
busby_phage_462,total_phage_800,18.249883821061,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_468,total_phage_800,5.08025133109614,busby,NA,NA,NA,NA,NA,NA,NA,VC_17_0,NA_busby
busby_phage_469,total_phage_800,6.43881115430037,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
deboutte_phage_124,total_phage_800,1.19496446206069,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_130,total_phage_800,27.3664295014513,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_deboutte
deboutte_phage_133,total_phage_800,2.46584632243702,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_134,total_phage_800,1.56911078220184,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_58_0,NA_deboutte
deboutte_phage_150,total_phage_800,5.5594579783124,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_13_0,NA_deboutte
deboutte_phage_207,total_phage_800,3.81765441379721,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_9_0,NA_deboutte
deboutte_phage_260,total_phage_800,4.62022250462579,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_41_0,NA_deboutte
deboutte_phage_279,total_phage_800,5.53464121618929,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_287,total_phage_800,19.9769382818733,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_334,total_phage_800,7.28079395093643,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_96_0,NA_deboutte
deboutte_phage_405,total_phage_800,5.53464121618929,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_96_0,NA_deboutte
deboutte_phage_430,total_phage_800,39.1490428815891,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_deboutte
deboutte_phage_476,total_phage_800,15.9094642392729,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_485,total_phage_800,39.7081131935873,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_deboutte
deboutte_phage_50,total_phage_800,1.71457325869365,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_16_0,NA_deboutte
deboutte_phage_503,total_phage_800,1.87360852276138,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_102_0,NA_deboutte
deboutte_phage_518,total_phage_800,32.1129457005965,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_deboutte
deboutte_phage_519,total_phage_800,2.98310512817017,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_10_0,NA_deboutte
deboutte_phage_60,total_phage_800,28.2408690013522,deboutte,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_deboutte
deboutte_phage_63,total_phage_800,3.81002271079053,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_67,total_phage_800,9.85008000596371,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
deboutte_phage_99,total_phage_800,1.31080453102399,deboutte,NA,NA,NA,NA,NA,NA,NA,,NA_deboutte
rosso_phage_106,total_phage_800,1.08648547303892,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_102_0,NA_bonilla-rosso
rosso_phage_14,total_phage_800,1.56911078220184,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_157,total_phage_800,11.2270634707583,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
rosso_phage_16,total_phage_800,28.8021011935744,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_18_0,NA_bonilla-rosso
rosso_phage_17,total_phage_800,22.717633566763,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,,NA_bonilla-rosso
total_phage_11,total_phage_800,35.262866616081,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_111,total_phage_800,6.70531832122623,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
total_phage_114,total_phage_800,43.8604573013354,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_117,total_phage_800,40.2266673258544,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_12,total_phage_800,36.9041927682864,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,NA_sbardellati
total_phage_121,total_phage_800,23.7854690411218,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_122,total_phage_800,21.5646866379883,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_123,total_phage_800,22.092787369122,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_188,total_phage_800,63.9402717947815,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,NA_sbardellati
total_phage_248,total_phage_800,20.6405331423895,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_249,total_phage_800,40.4479271460696,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_293,total_phage_800,47.5366892396488,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_305,total_phage_800,31.7996956043829,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_368,total_phage_800,62.3381569178248,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_4,total_phage_800,42.379663770357,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_415,total_phage_800,68.4153621070428,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_416,total_phage_800,6.37254043594259,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
total_phage_653,total_phage_800,3.80041966277817,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
total_phage_658,total_phage_800,9.26584092235665,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,Lactobacillus_sbardellati
total_phage_692,total_phage_800,7.97808250791751,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_19_0,NA_sbardellati
total_phage_737,total_phage_800,56.0004661425731,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,NA_sbardellati
total_phage_738,total_phage_800,39.1520048113267,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_739,total_phage_800,26.8605714725181,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_796,total_phage_800,34.4578432672576,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
total_phage_798,total_phage_800,36.3588325621457,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_2239,total_phage_800,1.22094097952692,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2327,total_phage_800,6.57535980733541,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,NA_sbardellati
virome_phage_2360,total_phage_800,23.0672075588618,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_778,total_phage_800,3.94217051914725,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_800,total_phage_800,44.4971120976195,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_807,total_phage_800,31.6615329691269,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_815,total_phage_800,4.84000401588455,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_828,total_phage_800,4.6496374545828,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_38_0,Lactobacillus_sbardellati
virome_phage_850,total_phage_800,2.57942109009787,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_13_0,Lactobacillus_sbardellati
virome_phage_88,total_phage_800,22.540634291738,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_882,total_phage_800,34.5548444654024,sbardellati,Lactobacillus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,Lactobacillus_sbardellati
virome_phage_935,total_phage_800,24.9042864311536,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_18_0,NA_sbardellati
busby_phage_313,total_phage_803,38.8752840820503,busby,NA,NA,NA,NA,NA,NA,NA,VC_130_0,NA_busby
busby_phage_334,total_phage_803,5.12716806324797,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_339,total_phage_803,2.72665471838661,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_378,total_phage_803,17.1399903890599,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_386,total_phage_803,7.01102087363583,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_446,total_phage_803,3.42177834872199,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
busby_phage_447,total_phage_803,38.3349054491474,busby,NA,NA,NA,NA,NA,NA,NA,VC_130_0,NA_busby
busby_phage_464,total_phage_803,4.21218756318252,busby,NA,NA,NA,NA,NA,NA,NA,VC_4_0,NA_busby
busby_phage_47,total_phage_803,9.17911813690586,busby,NA,NA,NA,NA,NA,NA,NA,,NA_busby
rosso_phage_162,total_phage_803,2.42805337228681,bonilla-rosso,NA,NA,NA,NA,NA,NA,NA,VC_55_0,NA_bonilla-rosso
total_phage_125,total_phage_803,27.5170449989601,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_233,total_phage_803,27.6170723562354,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_37_1,Gilliamella_sbardellati
total_phage_237,total_phage_803,21.212742157823,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_243,total_phage_803,55.2300444577186,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_252,total_phage_803,24.8021367922884,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_294,total_phage_803,4.29685090635107,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Gilliamella_sbardellati
total_phage_296,total_phage_803,23.5601089172924,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_304,total_phage_803,34.2325810838128,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
total_phage_364,total_phage_803,35.8210949264502,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_449,total_phage_803,18.8793220399381,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_451,total_phage_803,25.3891092360105,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_600,total_phage_803,9.85426337832287,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_67_0,NA_sbardellati
total_phage_745,total_phage_803,24.4637720050021,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_783,total_phage_803,83.1220709113978,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,Gilliamella_sbardellati
total_phage_807,total_phage_803,10.7906992727478,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
total_phage_935,total_phage_803,23.8448908308908,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_130_0,NA_sbardellati
virome_phage_172,total_phage_803,18.8793220399381,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,NA_sbardellati
virome_phage_2305,total_phage_803,1.19416533901709,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_55_0,NA_sbardellati
virome_phage_2357,total_phage_803,11.6378068851726,sbardellati,NA,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_131_0,NA_sbardellati
virome_phage_2366,total_phage_803,7.66620244369834,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
virome_phage_2380,total_phage_803,15.594137324291,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
virome_phage_2385,total_phage_803,27.8968170365995,sbardellati,Serratia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,,Serratia_sbardellati
virome_phage_2914,total_phage_803,6.5679561715782,sbardellati,Serratia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Serratia_sbardellati
virome_phage_902,total_phage_803,9.58041572690769,sbardellati,Gilliamella,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,VC_4_0,Gilliamella_sbardellati
